timeline,survival_probability
0.0,1.0
0.021917808219178082,0.9909909909909915
0.030136986301369864,0.9819819819819819
0.0547945205479452,0.9639639639639638
0.10684931506849316,0.954954954954955
0.1589041095890411,0.9459459459459458
0.1863013698630137,0.9099099099099103
0.1917808219178082,0.9009009009009015
0.2410958904109589,0.891891891891892
0.2493150684931507,0.8828828828828834
0.2958904109589041,0.873873873873874
0.29863013698630136,0.8648648648648649
0.3232876712328767,0.855855855855856
0.336986301369863,0.846846846846847
0.38082191780821917,0.8378378378378383
0.3917808219178082,0.8288288288288291
0.3972602739726027,0.8198198198198198
0.44931506849315067,0.8018018018018018
0.4821917808219178,0.7747747747747746
0.5095890410958904,0.7657657657657662
0.5205479452054794,0.7567567567567567
0.5232876712328767,0.7477477477477482
0.536986301369863,0.7387387387387391
0.5780821917808219,0.7297297297297302
0.6164383561643836,0.7207207207207206
0.6602739726027397,0.7117117117117119
0.6657534246575343,0.7027027027027029
0.673972602739726,0.693693693693694
0.6821917808219178,0.6846846846846848
0.7013698630136986,0.6666666666666671
0.736986301369863,0.6396396396396398
0.7643835616438356,0.630630630630631
0.7835616438356164,0.6216216216216219
0.7890410958904109,0.6126126126126129
0.7945205479452054,0.6036036036036035
0.8054794520547945,0.5945945945945945
0.821917808219178,0.5855855855855855
0.8356164383561644,0.5765765765765765
0.8849315068493151,0.5675675675675677
0.9178082191780822,0.5585585585585587
0.9534246575342465,0.5495495495495497
0.9808219178082191,0.5405405405405406
1.0301369863013699,0.5315315315315318
1.0794520547945206,0.5225225225225225
1.0904109589041096,0.5045045045045048
1.095890410958904,0.4954954954954957
1.1369863013698631,0.4864864864864867
1.1561643835616437,0.47747747747747765
1.16986301369863,0.4684684684684687
1.1917808219178083,0.45945945945945954
1.2465753424657535,0.4504504504504505
1.2547945205479452,0.4414414414414415
1.3534246575342466,0.4324324324324326
1.4986301369863013,0.42342342342342343
1.515068493150685,0.39639639639639646
1.6273972602739726,0.3873873873873875
1.632876712328767,0.3783783783783785
1.652054794520548,0.3693693693693695
1.6712328767123288,0.3603603603603604
1.6767123287671233,0.3423423423423424
1.7315068493150685,0.33333333333333337
1.7397260273972603,0.3243243243243244
1.7808219178082192,0.3153153153153153
1.841095890410959,0.30630630630630645
1.8575342465753424,0.27927927927927937
1.8630136986301369,0.27027027027027034
1.9671232876712328,0.26126126126126137
1.9808219178082191,0.2522522522522523
2.0356164383561643,0.2432432432432433
2.0657534246575344,0.2342342342342343
2.084931506849315,0.22522522522522523
2.0931506849315067,0.21621621621621628
2.1671232876712327,0.20720720720720726
2.221917808219178,0.19819819819819828
2.232876712328767,0.18918918918918923
2.33972602739726,0.1801801801801802
2.356164383561644,0.17117117117117117
2.4136986301369863,0.16216216216216217
2.4465753424657533,0.1531531531531532
2.5013698630136987,0.14414414414414417
2.684931506849315,0.13513513513513517
2.7150684931506848,0.12612612612612614
2.835616438356164,0.11711711711711714
2.8383561643835615,0.10810810810810814
2.852054794520548,0.09909909909909913
2.9123287671232876,0.09009009009009013
3.128767123287671,0.08108108108108111
3.1561643835616437,0.07207207207207207
3.2054794520547945,0.06306306306306309
3.282191780821918,0.054054054054054085
3.3232876712328765,0.03603603603603605
3.5753424657534247,0.027027027027027042
3.9095890410958902,0.018018018018018025
4.3561643835616435,0.00900900900900901
4.786301369863014,0.0
